datetime;id;devicetype;co2;temp;light;moist;movement;noise
2014-12-01T00:13:19;SH8/2I2kXiBIBd;device;588;24.13;1;27;0;60.02
2014-12-01T00:14:19;SH8/2I2kXiBIBd;device;588;24.12;1;27;0;60.11
2014-12-01T00:15:20;SH8/2I2kXiBIBd;device;588;24.12;1;27;0;60.02
2014-12-01T00:16:20;SH8/2I2kXiBIBd;device;588;24.12;1;27;0;60.08
2014-12-01T00:17:20;SH8/2I2kXiBIBd;device;587;24.12;1;27;0;60.07
2014-12-01T00:18:21;SH8/2I2kXiBIBd;device;587;24.12;1;27;0;60.23
2014-12-01T00:19:21;SH8/2I2kXiBIBd;device;587;24.13;1;27;0;60.39
2014-12-01T00:20:21;SH8/2I2kXiBIBd;device;587;24.13;1;27;0;60.11
2014-12-01T00:21:21;SH8/2I2kXiBIBd;device;586;24.12;1;27;0;60.07
2014-12-01T00:22:22;SH8/2I2kXiBIBd;device;586;24.12;1;27;0;60.05
2014-12-01T00:23:22;SH8/2I2kXiBIBd;device;586;24.12;1;27;0;60.02
2014-12-01T00:24:22;SH8/2I2kXiBIBd;device;586;24.12;1;27;0;60.05
2014-12-01T00:25:23;SH8/2I2kXiBIBd;device;586;24.12;1;27;0;60.02
2014-12-01T00:26:23;SH8/2I2kXiBIBd;device;585;24.12;1;27;0;60.05
2014-12-01T00:27:23;SH8/2I2kXiBIBd;device;584;24.12;1;27;0;60.04
2014-12-01T00:28:24;SH8/2I2kXiBIBd;device;584;24.12;1;27;0;60.43
2014-12-01T00:29:24;SH8/2I2kXiBIBd;device;583;24.12;1;27;0;60.07
2014-12-01T00:30:24;SH8/2I2kXiBIBd;device;583;24.13;1;27;0;60.08
2014-12-01T00:31:24;SH8/2I2kXiBIBd;device;583;24.12;1;27;0;60.14
2014-12-01T00:32:25;SH8/2I2kXiBIBd;device;582;24.12;1;27;0;60.08
2014-12-01T00:33:25;SH8/2I2kXiBIBd;device;582;-40;1;0;0;60.13
2014-12-01T00:34:25;SH8/2I2kXiBIBd;device;582;24.13;1;27;0;60.46
2014-12-01T00:35:26;SH8/2I2kXiBIBd;device;582;24.12;1;27;0;60.26
2014-12-01T00:36:26;SH8/2I2kXiBIBd;device;582;24.13;1;27;0;60.1
2014-12-01T00:37:26;SH8/2I2kXiBIBd;device;582;24.12;1;27;0;60.05
2014-12-01T00:38:27;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.05
2014-12-01T00:39:27;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.07
2014-12-01T00:40:27;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.07
2014-12-01T00:41:27;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.39
2014-12-01T00:42:28;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.08
2014-12-01T00:43:28;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.1
2014-12-01T00:44:28;SH8/2I2kXiBIBd;device;581;24.1;1;27;0;60.02
2014-12-01T00:45:29;SH8/2I2kXiBIBd;device;580;24.12;1;27;0;60.05
2014-12-01T00:46:29;SH8/2I2kXiBIBd;device;580;24.1;1;27;0;60.2
2014-12-01T00:47:29;SH8/2I2kXiBIBd;device;580;24.12;1;27;0;60.02
2014-12-01T00:48:30;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.02
2014-12-01T00:49:30;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.02
2014-12-01T00:50:30;SH8/2I2kXiBIBd;device;0;24.12;1;27;0;60.02
2014-12-01T00:51:30;SH8/2I2kXiBIBd;device;582;24.12;1;27;0;60.02
2014-12-01T00:52:31;SH8/2I2kXiBIBd;device;582;24.12;1;27;0;60.02
2014-12-01T00:53:31;SH8/2I2kXiBIBd;device;582;24.12;1;27;0;60.05
2014-12-01T00:54:31;SH8/2I2kXiBIBd;device;581;24.1;1;27;0;60.08
2014-12-01T00:55:32;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.1
2014-12-01T00:56:32;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.02
2014-12-01T00:57:32;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.05
2014-12-01T00:58:33;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.04
2014-12-01T00:59:33;SH8/2I2kXiBIBd;device;581;24.12;1;27;0;60.04
